0,3.66353e-06
1.95312,7.34131e-06
3.90625,7.38416e-06
5.85938,7.45603e-06
7.8125,7.55761e-06
9.76562,7.68988e-06
11.7188,7.85411e-06
13.6719,8.05195e-06
15.625,8.28538e-06
17.5781,8.55682e-06
19.5312,8.86913e-06
21.4844,9.22571e-06
23.4375,9.63056e-06
25.3906,1.00884e-05
27.3438,1.06046e-05
29.2969,1.11857e-05
31.25,1.18392e-05
33.2031,1.2574e-05
35.1562,1.34004e-05
37.1094,1.43309e-05
39.0625,1.53798e-05
41.0156,1.65646e-05
42.9688,1.79059e-05
44.9219,1.94285e-05
46.875,2.11623e-05
48.8281,2.31436e-05
50.7812,2.54169e-05
52.7344,2.80366e-05
54.6875,3.10705e-05
56.6406,3.4603e-05
58.5938,3.87407e-05
60.5469,4.36192e-05
62.5,4.94131e-05
64.4531,5.63496e-05
66.4062,6.47283e-05
68.3594,7.49496e-05
70.3125,8.75576e-05
72.2656,0.000103304
74.2188,0.000123249
76.1719,0.000148919
78.125,0.000182573
80.0781,0.000227645
82.0312,0.000289547
83.9844,0.000377149
85.9375,0.000505721
87.8906,0.000703162
89.8438,0.00102444
91.7969,0.00158908
93.75,0.00269465
95.7031,0.00524538
97.6562,0.0130696
99.6094,0.0596276
101.562,0.545102
103.516,0.814936
105.469,0.909685
107.422,0.947324
109.375,0.350345
111.328,0.0224005
113.281,0.0664302
115.234,0.09544
117.188,0.0430231
119.141,0.00254872
121.094,0.00107844
123.047,0.00062615
125,0.00041104
126.953,0.000288221
128.906,0.000210893
130.859,0.000159113
132.812,0.000122907
134.766,9.6751e-05
136.719,7.73584e-05
138.672,6.26716e-05
140.625,5.1348e-05
142.578,4.24828e-05
144.531,3.54493e-05
146.484,2.98036e-05
148.438,2.52246e-05
150.391,2.14763e-05
152.344,1.83825e-05
154.297,1.58097e-05
156.25,1.36555e-05
158.203,1.18406e-05
160.156,1.03028e-05
162.109,8.99317e-06
164.062,7.87245e-06
166.016,6.90919e-06
167.969,6.07793e-06
169.922,5.3579e-06
171.875,4.73208e-06
173.828,4.18641e-06
175.781,3.70923e-06
177.734,3.29083e-06
179.688,2.92305e-06
181.641,2.59904e-06
183.594,2.31298e-06
185.547,2.05995e-06
187.5,1.83575e-06
189.453,1.6368e-06
191.406,1.46e-06
193.359,1.3027e-06
195.312,1.16261e-06
197.266,1.03775e-06
199.219,9.26376e-07
201.172,8.27001e-07
203.125,7.38312e-07
205.078,6.59164e-07
207.031,5.88555e-07
208.984,5.25606e-07
210.938,4.69547e-07
212.891,4.19699e-07
214.844,3.75465e-07
216.797,3.3632e-07
218.75,3.01799e-07
220.703,2.71491e-07
222.656,2.45026e-07
224.609,2.22073e-07
226.562,2.02325e-07
228.516,1.85497e-07
230.469,1.71316e-07
232.422,1.59517e-07
234.375,1.49839e-07
236.328,1.42028e-07
238.281,1.35836e-07
240.234,1.31033e-07
242.188,1.2741e-07
244.141,1.24788e-07
246.094,1.23021e-07
248.047,1.22004e-07
250,1.21672e-07
